player_id,player_url,fifa_version,fifa_update,update_as_of,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_id,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,latitude,longitude,general_position
220807,/player/220807/max-oleary/230002,23.0,2.0,2022-09-26,M. O'Leary,Max O’Leary,GK,67,72,1200000.0,8000.0,25,1996-10-10,185,78,1919.0,Bristol City,14.0,Championship,2.0,SUB,12.0,,2013-07-01,2023.0,14,England,,,,Right,3,1,1,Medium/Medium,Lean (185+),No,2400000.0,,Cautious With Crosses,,,,,,,16,10,11,30,14,13,11,12,17,19,38,48,30,48,48,48,58,43,52,14,26,19,12,46,29,42.0,10,17,16,71,65,64,65,72,42.0,25+2,25+2,25+2,24,26,26,26,24,26+2,26+2,26+2,26+2,27+2,27+2,27+2,26+2,26+2,25+2,25+2,25+2,26+2,25+2,24+2,24+2,24+2,25+2,66+2,51.509865,-0.118092,GK
184301,https://sofifa.com/player/184301/jay-emmanuel-thomas/150002,15.0,2.0,2014-09-18,J. Emmanuel-Thomas,Jay Aston Emmanuel-Thomas,"ST, CAM",67,75,725000.0,10000.0,23,1990-12-27,191,85,1919.0,Bristol City,60.0,Championship,3.0,SUB,10.0,,2013-07-08,2015.0,14,England,,,,Left,4,4,1,Low/Low,Stocky (185+),No,,,"Long Throw-in, Selfish, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",73.0,69.0,61.0,65.0,34.0,69.0,62,65,63,63,67,67,40,67,62,67,74,72,62,56,43,79,58,61,80,71,54,30,65,59,65,,29,32,30,7,7,13,11,13,,67,67,67,65,67,67,67,65,65,65,65,64,59,59,59,64,50,52,52,52,50,47,46,46,46,47,12,51.509865,-0.118092,FWD
245865,/player/245865/stefan-bajic/230002,23.0,2.0,2022-09-26,S. Bajic,Stefan Bajić,GK,67,78,1900000.0,6000.0,20,2001-12-23,191,84,1919.0,Bristol City,14.0,Championship,2.0,RES,31.0,,2022-07-05,2025.0,18,France,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,4000000.0,,,,,,,,,9,5,12,24,8,7,12,11,20,18,28,20,35,60,42,49,55,29,41,9,21,10,5,43,11,25.0,5,12,9,68,66,65,64,68,25.0,21+2,21+2,21+2,19,21,21,21,19,22+2,22+2,22+2,20+2,24+2,24+2,24+2,20+2,19+2,21+2,21+2,21+2,19+2,18+2,19+2,19+2,19+2,18+2,66+2,48.864716,2.349014,GK
235618,/player/235618/kane-wilson/230002,23.0,2.0,2022-09-26,K. Wilson,Kane Leo Wilson,RWB,67,74,2000000.0,9000.0,22,2000-03-11,178,71,1919.0,Bristol City,14.0,Championship,2.0,SUB,2.0,,2022-07-01,2025.0,14,England,,,,Right,4,3,1,High/Medium,Normal (170-185),Yes,4200000.0,,"Flair, Speed Dribbler (AI), Technical Dribbler (AI)",86.0,52.0,60.0,68.0,56.0,70.0,65,50,52,58,41,68,62,52,55,67,87,85,79,58,73,52,75,89,64,59,58,55,60,65,51,62.0,57,58,56,8,14,11,14,9,,60+2,60+2,60+2,66,63,63,63,66,64+2,64+2,64+2,67+2,62+2,62+2,62+2,67+2,65+2,60+2,60+2,60+2,65+2,64+2,59+2,59+2,59+2,64+2,16+2,51.509865,-0.118092,DEF
186578,/player/186578/andy-king/230002,23.0,2.0,2022-09-26,A. King,Andrew Philip King,"CM, CDM",67,67,625000.0,12000.0,33,1988-10-29,184,79,1919.0,Bristol City,14.0,Championship,2.0,RES,10.0,,2021-07-02,2023.0,50,Wales,,,,Right,3,3,1,Medium/Medium,Normal (170-185),Yes,1200000.0,,Long Passer (AI),52.0,64.0,66.0,65.0,68.0,60.0,59,61,69,70,67,66,64,59,65,65,55,50,63,69,60,69,60,58,61,66,62,68,69,69,60,69.0,68,68,64,8,6,7,10,6,,65+2,65+2,65+2,64,65,65,65,64,66+1,66+1,66+1,64+2,67,67,67,64+2,64+2,66+1,66+1,66+1,64+2,64+2,66+1,66+1,66+1,64+2,14+2,52.130661,-3.783712,MID
225072,/player/225072/zak-vyner/230002,23.0,2.0,2022-09-26,Z. Vyner,Zak Vyner,"CB, CDM, RB",67,72,1300000.0,10000.0,25,1997-05-14,187,73,1919.0,Bristol City,14.0,Championship,2.0,RCB,26.0,,2014-08-19,2023.0,14,England,,,,Right,3,2,1,Medium/Medium,Normal (185+),No,2600000.0,,Long Throw-in,70.0,35.0,56.0,61.0,67.0,71.0,55,29,65,64,30,60,40,22,58,62,71,70,64,65,56,45,75,73,73,37,63,69,51,52,36,59.0,65,68,68,9,8,7,10,9,,53+2,53+2,53+2,57,55,55,55,57,57+2,57+2,57+2,59+2,60+2,60+2,60+2,59+2,66+2,65+2,65+2,65+2,66+2,66+2,67+2,67+2,67+2,66+2,15+2,51.509865,-0.118092,DEF
220659,https://sofifa.com/player/220659/josh-brownhill/180002,18.0,2.0,2017-09-18,J. Brownhill,Josh Brownhill,"RM, CM, CDM",67,77,1200000.0,20000.0,21,1995-12-19,178,69,1919.0,Bristol City,14.0,Championship,2.0,RCM,8.0,,2016-07-01,2018.0,14,England,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,2600000.0,,"Power Free-Kick, Long Shot Taker (AI)",73.0,60.0,65.0,66.0,58.0,73.0,64,52,64,68,49,64,54,65,64,68,70,75,70,61,71,77,74,82,69,66,69,65,63,62,40,69.0,44,65,61,8,11,12,7,9,,64+1,64+1,64+1,65,65,65,65,65,65+1,65+1,65+1,66+1,66+1,66+1,66+1,66+1,66+1,65+1,65+1,65+1,66+1,65+1,63+1,63+1,63+1,65+1,15+1,51.509865,-0.118092,MID
212454,https://sofifa.com/player/212454/callum-odowda/180002,18.0,2.0,2017-09-18,C. O'Dowda,Callum O'Dowda,"LM, RM",67,76,1200000.0,20000.0,22,1995-04-23,180,75,1919.0,Bristol City,14.0,Championship,2.0,RM,11.0,,2016-07-14,2019.0,25,Republic of Ireland,,,,Left,2,3,1,Medium/Medium,Lean (170-185),No,2500000.0,,"Avoids Using Weaker Foot, Speed Dribbler (AI)",86.0,57.0,59.0,69.0,31.0,58.0,62,58,55,59,48,69,55,57,56,68,87,85,80,62,69,58,59,65,58,55,48,38,59,59,58,50.0,23,27,25,14,14,7,14,10,,62+1,62+1,62+1,66,64,64,64,66,64+1,64+1,64+1,66+1,58+1,58+1,58+1,66+1,53+1,48+1,48+1,48+1,53+1,50+1,42+1,42+1,42+1,50+1,18+1,0.0,0.0,MID
184747,https://sofifa.com/player/184747/chris-martin/210002,21.0,2.0,2020-09-23,C. Martin,Chris Martin,ST,67,67,850000.0,15000.0,31,1988-11-04,185,79,1919.0,Bristol City,14.0,Championship,2.0,LS,7.0,,2020-09-03,2022.0,42,Scotland,,,,Right,4,2,1,Medium/Low,Normal (185+),No,1300000.0,,Playmaker (AI),37.0,71.0,58.0,62.0,42.0,70.0,43,73,71,64,70,61,67,61,41,71,35,39,47,67,52,75,71,47,82,64,70,47,69,73,72,67.0,35,40,34,6,7,11,11,9,,67,67,67,61,65,65,65,61,64+2,64+2,64+2,59+2,61+2,61+2,61+2,59+2,49+2,54+2,54+2,54+2,49+2,47+2,54+2,54+2,54+2,47+2,15+2,56.490671,-4.202646,FWD
242800,/player/242800/george-tanner/240002,24.0,2.0,2023-09-22,G. Tanner,George Tanner,"RB, RWB",67,75,2200000.0,9000.0,23,1999-11-16,181,71,1919.0,Bristol City,14.0,Championship,2.0,RB,19.0,,2021-08-30,2026.0,14,England,,,,Right,2,2,1,Medium/Medium,Lean (170-185),No,4600000.0,,,72.0,43.0,53.0,63.0,62.0,69.0,60,39,56,59,30,62,42,37,47,62,74,70,74,63,70,52,70,83,64,45,62,62,58,49,41,58.0,64,63,62,10,15,5,7,8,,56+2,56+2,56+2,59,57,57,57,59,57+2,57+2,57+2,61+2,58+2,58+2,58+2,61+2,65+2,61+2,61+2,61+2,65+2,65+2,62+2,62+2,62+2,65+2,16+2,51.509865,-0.118092,DEF
250816,/player/250816/anis-mehmeti/240002,24.0,2.0,2023-09-22,A. Mehmeti,Anis Mehmeti,"LW, LM",67,78,2300000.0,11000.0,22,2001-01-09,180,63,1919.0,Bristol City,14.0,Championship,2.0,SUB,11.0,,2023-01-31,2026.0,1,Albania,,,,Right,3,3,1,High/Low,Lean (170-185),No,4800000.0,,"Technical, Flair",72.0,61.0,60.0,72.0,54.0,65.0,56,66,52,63,36,73,42,50,60,71,73,71,78,58,78,56,66,70,63,59,63,56,64,68,59,65.0,52,56,51,10,13,9,10,11,,63+2,63+2,63+2,67,66,66,66,67,67+2,67+2,67+2,66+2,64+2,64+2,64+2,66+2,61+2,60+2,60+2,60+2,61+2,60+2,57+2,57+2,57+2,60+2,16+2,0.0,0.0,FWD
184747,https://sofifa.com/player/184747/chris-martin/220002,22.0,2.0,2021-09-23,C. Martin,Chris Martin,ST,67,67,825000.0,13000.0,32,1988-11-04,185,79,1919.0,Bristol City,14.0,Championship,2.0,ST,9.0,,2020-09-03,2022.0,42,Scotland,,,,Right,4,2,1,Medium/Low,Stocky (185+),No,1600000.0,,Playmaker (AI),34.0,71.0,59.0,63.0,43.0,72.0,43,72,73,66,70,61,67,61,43,70,33,34,47,68,52,75,71,50,84,64,69,47,69,73,72,67.0,35,40,34,6,7,11,11,9,,67,67,67,60,65,65,65,60,64+2,64+2,64+2,59+2,61+2,61+2,61+2,59+2,49+2,54+2,54+2,54+2,49+2,47+2,54+2,54+2,54+2,47+2,15+2,56.490671,-4.202646,FWD
220807,https://sofifa.com/player/220807/max-oleary/220002,22.0,2.0,2021-09-23,M. O'Leary,Max O’Leary,GK,67,75,2000000.0,7000.0,24,1996-10-10,185,78,1919.0,Bristol City,14.0,Championship,2.0,SUB,12.0,,2013-07-01,2023.0,14,England,,,,Right,3,1,1,Medium/Medium,Lean (185+),No,4200000.0,,Cautious With Crosses,,,,,,,16,10,11,30,14,13,11,12,17,19,38,48,30,48,48,47,58,43,52,14,26,19,12,46,29,42.0,10,17,16,71,65,63,64,72,42.0,25+2,25+2,25+2,24,25,25,25,24,26+2,26+2,26+2,26+2,27+2,27+2,27+2,26+2,26+2,25+2,25+2,25+2,26+2,25+2,24+2,24+2,24+2,25+2,66+2,51.509865,-0.118092,GK
186578,/player/186578/andy-king/240002,24.0,2.0,2023-09-22,A. King,Andrew Philip King,"CM, CDM",67,67,475000.0,12000.0,34,1988-10-29,184,79,1919.0,Bristol City,14.0,Championship,2.0,SUB,10.0,,2021-07-02,2024.0,50,Wales,,,,Right,3,3,1,Medium/Medium,Normal (170-185),Yes,903000.0,,Long Ball Pass,52.0,64.0,66.0,65.0,68.0,60.0,59,61,69,70,67,66,64,59,65,65,55,49,63,69,60,69,66,54,61,66,62,68,69,69,60,69.0,68,68,64,8,6,7,10,6,,65+2,65+2,65+2,64,65,65,65,64,66+1,66+1,66+1,64+2,67,67,67,64+2,63+2,66+1,66+1,66+1,63+2,64+2,66+1,66+1,66+1,64+2,14+2,52.130661,-3.783712,MID
220677,https://sofifa.com/player/220677/joe-morrell/210002,21.0,2.0,2020-09-23,J. Morrell,Joseff John Morrell,CM,67,75,2300000.0,12000.0,23,1997-01-03,168,64,1919.0,Bristol City,14.0,Championship,2.0,RES,16.0,,2014-01-03,2022.0,50,Wales,1367.0,SUB,18.0,Right,3,3,1,Medium/Medium,Lean (170-),No,2300000.0,,Playmaker (AI),71.0,54.0,65.0,70.0,51.0,53.0,59,49,36,72,38,66,48,59,64,68,76,67,84,74,90,60,61,83,44,60,38,65,55,64,58,73.0,45,55,43,7,8,14,7,11,,58+2,58+2,58+2,65,64,64,64,65,66+2,66+2,66+2,66+2,67+2,67+2,67+2,66+2,64+2,62+2,62+2,62+2,64+2,61+2,52+2,52+2,52+2,61+2,16+2,52.130661,-3.783712,MID
52306,https://sofifa.com/player/52306/chris-brunt/210002,21.0,2.0,2020-09-23,C. Brunt,Chris Brunt,"CM, CDM",67,67,400000.0,11000.0,35,1984-12-14,185,84,1919.0,Bristol City,14.0,Championship,2.0,RES,29.0,,2020-09-07,2021.0,35,Northern Ireland,,,,Left,2,3,2,Medium/Medium,Normal (185+),No,618000.0,,"Power Free-Kick, Early Crosser, Long Passer (AI), Team Player",47.0,70.0,75.0,65.0,65.0,62.0,83,62,61,72,70,62,84,76,73,71,48,47,62,71,61,86,67,38,70,74,69,60,60,72,74,68.0,71,65,63,11,13,6,16,7,,66+1,66+1,66+1,66,66,66,66,66,67,67,67,65+2,67,67,67,65+2,64+2,67,67,67,64+2,63+2,66+1,66+1,66+1,63+2,18+2,0.0,0.0,MID
241824,https://sofifa.com/player/241824/rob-atkinson/220002,22.0,2.0,2021-09-23,R. Atkinson,Robert Atkinson,CB,67,73,1500000.0,9000.0,22,1998-07-13,193,85,1919.0,Bristol City,14.0,Championship,2.0,LCB,5.0,,2021-07-03,2024.0,14,England,,,,Left,3,2,1,Medium/Medium,Normal (185+),No,3200000.0,#Strength,,54.0,25.0,48.0,53.0,68.0,78.0,28,21,69,62,28,53,37,19,56,57,52,55,37,65,40,29,36,78,86,25,70,66,33,45,30,63.0,68,68,66,13,11,8,6,13,,46+2,46+2,46+2,46,47,47,47,46,49+2,49+2,49+2,50+2,55+2,55+2,55+2,50+2,60+2,65+2,65+2,65+2,60+2,62+2,67+2,67+2,67+2,62+2,17+2,51.509865,-0.118092,DEF
2335,https://sofifa.com/player/2335/aaron-wilbraham/170002,17.0,2.0,2016-09-20,A. Wilbraham,Aaron Wilbraham,ST,66,66,80000.0,10000.0,36,1979-10-21,191,72,1919.0,Bristol City,14.0,Championship,2.0,SUB,18.0,,2014-07-02,2017.0,14,England,,,,Right,3,2,1,Medium/Medium,Normal (185+),No,,,Target Forward,44.0,63.0,57.0,53.0,27.0,69.0,49,67,78,68,56,49,43,42,39,64,33,53,32,67,52,69,70,34,82,47,79,24,67,68,68,66.0,23,20,19,12,13,10,10,9,,65+1,65+1,65+1,57,61,61,61,57,60+1,60+1,60+1,56+1,55+1,55+1,55+1,56+1,41+1,45+1,45+1,45+1,41+1,40+1,46+1,46+1,46+1,40+1,17+1,51.509865,-0.118092,FWD
169078,https://sofifa.com/player/169078/luke-freeman/160002,16.0,2.0,2015-09-21,L. Freeman,Luke Anthony Freeman,"CM, LM",66,72,850000.0,6000.0,23,1992-03-22,172,73,1919.0,Bristol City,14.0,Championship,2.0,RCM,15.0,,2014-06-26,2017.0,14,England,,,,Left,4,3,1,High/Medium,Normal (170-185),No,,#Acrobat,"Injury Free, Technical Dribbler (AI)",78.0,61.0,69.0,71.0,46.0,61.0,70,62,40,69,63,69,67,71,69,67,79,78,91,59,80,56,75,74,56,63,52,52,69,70,60,,42,49,46,7,12,11,11,8,,62,62,62,69,67,67,67,69,69,69,69,69,66,66,66,69,62,59,59,59,62,59,52,52,52,59,15,51.509865,-0.118092,MID
203502,https://sofifa.com/player/203502/bobby-reid/170002,17.0,2.0,2016-09-20,B. De Cordova-Reid,Bobby De Cordova-Reid,"CM, CAM",66,73,875000.0,10000.0,23,1993-02-02,170,68,1919.0,Bristol City,14.0,Championship,2.0,RDM,14.0,,2011-06-01,2018.0,14,England,,,,Right,3,3,1,Medium/Medium,Lean (170-),No,,,Flair,77.0,58.0,67.0,68.0,56.0,60.0,64,58,43,69,49,67,61,67,67,67,79,76,76,58,86,62,71,69,59,51,46,58,64,66,65,59.0,57,58,54,8,12,13,8,10,,61+1,61+1,61+1,66,65,65,65,66,66+1,66+1,66+1,67+1,65+1,65+1,65+1,67+1,63+1,61+1,61+1,61+1,63+1,62+1,57+1,57+1,57+1,62+1,15+1,51.509865,-0.118092,MID
212454,https://sofifa.com/player/212454/callum-odowda/170002,17.0,2.0,2016-09-20,C. O'Dowda,Callum O'Dowda,"LM, RM",66,75,950000.0,10000.0,21,1995-04-23,180,75,1919.0,Bristol City,14.0,Championship,2.0,SUB,11.0,,2016-07-14,2019.0,25,Republic of Ireland,,,,Left,3,3,1,Medium/Medium,Normal (170-185),No,,,Speed Dribbler (AI),82.0,57.0,59.0,69.0,31.0,58.0,62,58,55,59,48,69,55,57,56,68,81,83,77,62,69,58,59,65,59,55,48,38,59,59,58,50.0,23,27,25,14,14,7,14,10,,62+1,62+1,62+1,66,64,64,64,66,64+1,64+1,64+1,65+1,58+1,58+1,58+1,65+1,52+1,48+1,48+1,48+1,52+1,50+1,42+1,42+1,42+1,50+1,18+1,0.0,0.0,MID
169493,https://sofifa.com/player/169493/frank-fielding/160002,16.0,2.0,2015-09-21,F. Fielding,Frank Fielding,GK,66,66,500000.0,7000.0,27,1988-04-04,185,76,1919.0,Bristol City,14.0,Championship,2.0,GK,1.0,,2013-06-26,2018.0,14,England,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,,,Puncher,,,,,,,23,11,22,33,13,12,12,15,31,23,39,39,41,65,45,19,65,33,64,13,43,21,11,37,22,,20,12,14,65,67,56,66,69,39.0,25,25,25,26,25,25,25,26,28,28,28,28,29,29,29,28,27,30,30,30,27,27,29,29,29,27,66,51.509865,-0.118092,GK
261283,/player/261283/tommy-conway/240002,24.0,2.0,2023-09-22,T. Conway,Tommy Conway,ST,66,80,2100000.0,8000.0,20,2002-08-06,178,68,1919.0,Bristol City,14.0,Championship,2.0,SUB,15.0,,2021-02-27,2025.0,42,Scotland,,,,Right,3,2,1,High/Medium,Lean (170-185),No,5300000.0,,Rapid,84.0,64.0,46.0,65.0,20.0,54.0,42,69,62,52,49,65,37,36,33,65,85,83,66,62,72,65,74,57,56,54,38,15,68,53,61,53.0,16,16,12,9,9,8,12,11,,66+2,66+2,66+2,64,65,65,65,64,61+2,61+2,61+2,61+2,51+2,51+2,51+2,61+2,43+2,37+2,37+2,37+2,43+2,41+2,35+2,35+2,35+2,41+2,16+2,56.490671,-4.202646,FWD
170008,https://sofifa.com/player/170008/ben-hamer/160002,16.0,2.0,2015-09-21,B. Hamer,Ben Hamer,GK,66,66,500000.0,7000.0,27,1987-11-20,193,78,1919.0,Bristol City,14.0,Championship,2.0,SUB,19.0,Leicester City,,2016.0,14,England,,,,Right,3,1,1,Medium/Medium,Lean (185+),Yes,,,,,,,,,,11,20,11,25,14,18,13,12,30,23,45,45,51,60,56,23,54,35,64,18,34,23,16,39,22,,12,12,12,70,64,66,64,67,45.0,27,27,27,27,28,28,28,27,29,29,29,28,28,28,28,28,25,27,27,27,25,25,25,25,25,25,66,51.509865,-0.118092,GK
246594,https://sofifa.com/player/246594/han-noah-massengo/210002,21.0,2.0,2020-09-23,H. Massengo,Han-Noah Massengo,"CM, CDM",66,83,2200000.0,4000.0,18,2001-07-07,177,66,1919.0,Bristol City,14.0,Championship,2.0,RCM,42.0,,2019-08-05,2023.0,18,France,,,,Right,3,3,1,Medium/High,Lean (170-185),No,3300000.0,,Flair,69.0,47.0,63.0,69.0,65.0,62.0,53,39,60,72,39,66,46,44,70,69,70,69,77,65,83,58,61,67,59,52,64,69,57,59,51,66.0,63,66,65,8,14,12,9,15,,58+2,58+2,58+2,62,61,61,61,62,64+2,64+2,64+2,64+2,66+2,66+2,66+2,64+2,66+2,67+2,67+2,67+2,66+2,66+2,65+2,65+2,65+2,66+2,17+2,48.864716,2.349014,MID
19376,https://sofifa.com/player/19376/wade-elliott/150002,15.0,2.0,2014-09-18,W. Elliott,Wade Elliott,CM,66,66,200000.0,4000.0,35,1978-12-14,178,65,1919.0,Bristol City,60.0,Championship,3.0,RCM,8.0,,2014-07-01,2015.0,14,England,,,,Right,3,3,1,Medium/Medium,Normal (170-185),No,,,Flair,53.0,66.0,69.0,68.0,50.0,68.0,67,61,37,73,70,67,60,70,69,70,54,53,66,63,78,72,72,69,71,70,58,55,59,67,77,,55,49,40,14,12,13,8,10,,61,61,61,65,64,64,64,65,67-1,67-1,67-1,66,66,66,66,66,60,63,63,63,60,56,55,55,55,56,14,51.509865,-0.118092,MID
182883,https://sofifa.com/player/182883/kieran-agard/150002,15.0,2.0,2014-09-18,K. Agard,Kieran Ricardo Agard,"ST, RM",66,72,800000.0,6000.0,24,1989-10-10,173,67,1919.0,Bristol City,60.0,Championship,3.0,LS,19.0,,2014-08-21,2017.0,14,England,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,,,"Diver, Speed Dribbler (AI)",84.0,64.0,55.0,67.0,40.0,71.0,60,64,61,59,60,66,39,30,53,62,83,84,86,69,75,64,86,76,72,60,59,45,68,53,71,,47,29,22,12,5,8,9,6,,66,66,66,66,65,65,65,66,64,64,64,65,58,58,58,65,54,55,55,55,54,52,49,49,49,52,12,51.509865,-0.118092,FWD
202408,https://sofifa.com/player/202408/aden-flint/150002,15.0,2.0,2014-09-18,A. Flint,Aden Flint,CB,66,69,650000.0,6000.0,24,1989-07-11,197,83,1919.0,Bristol City,60.0,Championship,3.0,CB,4.0,,2013-06-11,2017.0,14,England,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,,,Power Header,58.0,32.0,35.0,35.0,66.0,77.0,25,34,71,44,25,25,23,24,30,49,60,57,31,60,27,41,59,67,83,22,78,65,31,41,27,,66,68,59,12,9,7,9,10,,44,44,44,38,41,41,41,38,40,40,40,40,44,44,44,40,53,57,57,57,53,60,66,66,66,60,13,51.509865,-0.118092,DEF
246847,/player/246847/mark-sykes/230002,23.0,2.0,2022-09-26,M. Sykes,Mark Sykes,"RW, CM, RWB",66,69,1200000.0,10000.0,24,1997-08-04,182,74,1919.0,Bristol City,14.0,Championship,2.0,RWB,17.0,,2022-07-01,2025.0,25,Republic of Ireland,,,,Right,2,3,1,Medium/Medium,Lean (170-185),No,2400000.0,,Long Shot Taker (AI),73.0,61.0,63.0,67.0,60.0,67.0,57,63,59,67,46,66,52,48,65,65,72,73,75,66,71,62,71,77,64,62,62,59,64,65,56,62.0,59,62,60,12,11,5,11,12,,64+2,64+2,64+2,66,65,65,65,66,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,64+2,64+2,64+2,64+2,64+2,64+2,62+2,62+2,62+2,64+2,17+2,0.0,0.0,FWD
203398,https://sofifa.com/player/203398/derrick-williams/150002,15.0,2.0,2014-09-18,D. Williams,Derrick Williams,"CB, LB",66,74,500000.0,5000.0,21,1993-01-17,180,75,1919.0,Bristol City,60.0,Championship,3.0,LCB,3.0,,2013-06-24,2016.0,25,Republic of Ireland,,,,Left,3,2,1,Medium/High,Normal (170-185),No,,,Long Passer (AI),68.0,30.0,39.0,46.0,68.0,68.0,36,29,66,42,25,42,28,27,44,45,64,72,56,60,54,36,77,63,68,25,74,67,30,39,39,,68,69,66,6,8,5,9,9,,43,43,43,44,42,42,42,44,41,41,41,46,47,47,47,46,57,57,57,57,57,62,66,66,66,62,11,0.0,0.0,DEF
242800,/player/242800/george-tanner/230002,23.0,2.0,2022-09-26,G. Tanner,George Tanner,"RWB, RB, RM",66,75,1800000.0,8000.0,22,1999-11-16,181,71,1919.0,Bristol City,14.0,Championship,2.0,SUB,19.0,,2021-08-30,2024.0,14,England,,,,Right,2,2,1,Medium/Medium,Lean (170-185),No,3800000.0,,,73.0,43.0,53.0,63.0,62.0,69.0,60,39,56,57,30,62,42,37,47,62,74,72,74,62,70,52,77,83,64,45,61,60,58,49,41,58.0,63,63,62,10,15,5,7,8,,55+2,55+2,55+2,59,57,57,57,59,57+2,57+2,57+2,60+2,57+2,57+2,57+2,60+2,64+2,61+2,61+2,61+2,64+2,64+2,62+2,62+2,62+2,64+2,15+2,51.509865,-0.118092,DEF
220807,https://sofifa.com/player/220807/max-oleary/210002,21.0,2.0,2020-09-23,M. O'Leary,Max O’Leary,GK,66,74,1600000.0,8000.0,23,1996-10-10,185,78,1919.0,Bristol City,14.0,Championship,2.0,SUB,12.0,,2013-07-01,2021.0,14,England,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,1500000.0,,,,,,,,,16,10,11,30,14,13,11,12,17,19,38,48,30,46,48,47,58,43,52,14,26,19,12,45,29,42.0,10,17,16,71,65,63,64,72,44.0,24+2,24+2,24+2,24,25,25,25,24,26+2,26+2,26+2,26+2,26+2,26+2,26+2,26+2,25+2,25+2,25+2,25+2,25+2,25+2,24+2,24+2,24+2,25+2,65+2,51.509865,-0.118092,GK
179663,https://sofifa.com/player/179663/tommy-rowe/200002,20.0,2.0,2019-09-19,T. Rowe,Thomas Malcolm Rowe,"CM, LM",66,66,600000.0,12000.0,30,1988-09-24,180,81,1919.0,Bristol City,14.0,Championship,2.0,LB,25.0,,2019-07-01,2021.0,14,England,,,,Left,3,3,1,Medium/Medium,Normal (170-185),No,1100000.0,,Technical Dribbler (AI),73.0,55.0,62.0,67.0,64.0,65.0,64,56,57,64,44,66,38,53,63,64,72,74,78,65,70,57,66,81,63,52,48,63,66,64,53,63.0,64,67,64,14,14,14,13,16,,62+2,62+2,62+2,65,64,64,64,65,64+2,64+2,64+2,66,65+1,65+1,65+1,66,67-1,64+2,64+2,64+2,67-1,66,63+2,63+2,63+2,66,20+2,51.509865,-0.118092,MID
233804,https://sofifa.com/player/233804/tyreeq-bakinson/220002,22.0,2.0,2021-09-23,T. Bakinson,Tyreeq Bakinson,"CM, CDM",66,75,1900000.0,9000.0,22,1998-10-10,191,82,1919.0,Bristol City,14.0,Championship,2.0,SUB,15.0,,2017-09-01,2022.0,14,England,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,4000000.0,,Long Passer (AI),65.0,57.0,61.0,66.0,66.0,73.0,45,51,61,71,48,65,51,43,65,68,64,65,63,68,61,69,60,70,80,64,63,69,57,65,46,68.0,66,66,65,8,8,11,13,8,,63+2,63+2,63+2,62,64,64,64,62,65+2,65+2,65+2,63+2,66+2,66+2,66+2,63+2,65+2,68+2,68+2,68+2,65+2,65+2,67+2,67+2,67+2,65+2,16+2,51.509865,-0.118092,MID
234941,https://sofifa.com/player/234941/cameron-pring/220002,22.0,2.0,2021-09-23,C. Pring,Cameron Pring,"LB, LWB, LM",66,72,1300000.0,8000.0,23,1998-01-22,185,71,1919.0,Bristol City,14.0,Championship,2.0,LM,16.0,,2016-01-29,2023.0,14,England,,,,Left,2,2,1,Medium/Medium,Normal (185+),No,2700000.0,,Dives Into Tackles (AI),80.0,46.0,56.0,63.0,60.0,68.0,62,45,54,57,31,64,54,50,53,60,78,82,70,58,66,53,66,75,69,43,55,58,56,52,44,58.0,60,62,63,13,14,12,10,8,,57+2,57+2,57+2,60,58,58,58,60,58+2,58+2,58+2,62+2,57+2,57+2,57+2,62+2,64+2,60+2,60+2,60+2,64+2,64+2,61+2,61+2,61+2,64+2,16+2,51.509865,-0.118092,DEF
